ID Caso,Fecha,Participante,Rol
3530,2023-12-12,Francisca Loreto Vergara Calvo,Testigo
3531,2023-10-14,Consuelo Cabeza Soria,Testigo
3532,2024-05-19,Fulgencio Valle Luz,Cliente
3533,2022-10-08,Reyes Marco Pina,Abogado
3534,2021-09-02,Noé Murcia Clemente,Abogado
3535,2023-05-05,Carmen Alsina-Olivé,Testigo
3536,2023-09-18,Melisa del Montoya,Testigo
3537,2024-05-24,Osvaldo Bárcena,Cliente
3538,2023-12-18,Julián Codina Perea,Abogado
3539,2021-01-01,Claudia Leon Porcel,Testigo
3540,2022-10-28,Gala del Franch,Abogado
3541,2022-11-07,Flavia del Trujillo,Abogado
3542,2024-08-06,Luisa Alcalde Tur,Testigo
3543,2023-09-19,Juliana Blanes Lucena,Cliente
3544,2021-07-06,Lisandro Noriega Aparicio,Testigo
3545,2021-09-25,Martín Guardia Pulido,Cliente
3546,2021-03-13,Lina del Vázquez,Testigo
3547,2023-08-31,Amalia Gutiérrez Puga,Abogado
3548,2022-08-21,Catalina Gibert Cerdán,Testigo
3549,2022-12-10,Nuria Carballo Piquer,Abogado
3550,2022-10-26,Melania Caballero Ferrero,Abogado
3551,2024-01-23,Sandra Segarra Leal,Cliente
3552,2021-02-26,Mercedes Sandoval Salmerón,Testigo
3553,2024-09-17,Osvaldo Doménech Cózar,Cliente
3554,2023-12-16,Amador Bernal Ródenas,Cliente
3555,2022-01-27,Rogelio Pazos Bertrán,Abogado
3556,2023-03-29,Pascual Mendez Blanca,Cliente
3557,2021-10-02,Martina Pelayo Artigas,Testigo
3558,2023-08-15,Zaida Bermejo Luna,Cliente
3559,2023-11-27,Buenaventura Merino Nadal,Cliente
3560,2023-12-27,Moisés de Roldan,Testigo
3561,2025-02-17,Rosa María del Escrivá,Cliente
3562,2023-09-13,Abril Moraleda Valderrama,Abogado
3563,2020-10-03,Ruperto Alvarado Marquez,Cliente
3564,2024-04-09,Santos Miguel Fuente,Abogado
3565,2023-07-10,Eusebio Serna Moll,Abogado
3566,2022-05-23,Pacífica Elorza Galván,Cliente
3567,2024-01-06,Leonel Céspedes Gonzalez,Abogado
3568,2025-01-11,Filomena Puig Llorente,Cliente
3569,2024-02-12,Fernanda Esteban Español,Testigo
3570,2022-07-30,Trini de Bonet,Abogado
3571,2023-09-26,María Ángeles Larrañaga,Cliente
3572,2022-05-09,Merche Gallart,Cliente
3573,2024-02-17,Chelo Muñoz-Escribano,Testigo
3574,2023-09-10,Odalys Pardo Raya,Abogado
3575,2022-12-04,Ángela Guerrero Pol,Cliente
3576,2023-06-26,Marino de Garmendia,Abogado
3577,2024-04-12,Gala Tapia Ferrando,Cliente
3578,2024-10-10,Natalia Riera,Abogado
3579,2022-07-01,Luciano Llorente Cañellas,Testigo
3580,2023-08-26,Florencio Pedrosa-Pera,Abogado
3581,2022-04-15,Patricio Leocadio Arias Giner,Testigo
3582,2023-11-02,Diego Benitez Carranza,Abogado
3583,2021-03-10,Ale de Garzón,Cliente
3584,2022-03-05,Juan Manuel Casas-Sevilla,Abogado
3585,2024-05-28,Dionisio Hidalgo Moliner,Testigo
3586,2021-08-31,Martin Carlos Romero Rojas,Abogado
3587,2023-04-19,Nayara del Toledo,Abogado
3588,2023-06-13,Marc Reig Jáuregui,Testigo
3589,2024-03-29,Nicanor Agapito Piñeiro Escolano,Abogado
3590,2022-10-25,Javier Torrijos Benet,Cliente
3591,2021-05-31,Clímaco Sales Pombo,Testigo
3592,2022-07-01,Rubén Domínguez Pedraza,Testigo
3593,2022-11-16,Roldán Alemany Miró,Testigo
3594,2022-03-25,Duilio Palau Sancho,Abogado
3595,2024-04-08,Gustavo Garcés-Saavedra,Abogado
3596,2021-04-08,Carolina Armas Villena,Cliente
3597,2023-01-09,Cándido Prado,Cliente
3598,2023-12-18,Melisa Villena Sosa,Testigo
3599,2025-02-18,Urbano Tovar-Gámez,Abogado
3600,2023-04-18,Mireia Crespi Alsina,Cliente
3601,2022-01-26,Vinicio Clavero Nevado,Abogado
3602,2022-05-01,Aránzazu Salvà,Abogado
3603,2023-11-22,Marcio de Alfonso,Testigo
3604,2022-02-15,Yolanda Ros,Cliente
3605,2022-08-30,Mariano Costa,Abogado
3606,2024-06-26,Paloma Susana Madrid Velasco,Cliente
3607,2023-02-23,Hernando Ayala Samper,Testigo
3608,2023-09-12,Tecla Pazos Iriarte,Abogado
3609,2022-08-04,Jacobo Asenjo Valentín,Testigo
3610,2024-09-04,Pastora Linares Adán,Abogado
3611,2022-12-09,Azahar Bermudez Vélez,Testigo
3612,2023-07-03,Nadia Gallart Lumbreras,Cliente
3613,2024-07-15,Jesusa Arjona-Coll,Testigo
3614,2023-10-04,Mirta Valera-Montesinos,Abogado
3615,2022-11-12,Lupita Samper Leon,Testigo
3616,2022-10-17,Fito Expósito Olmo,Testigo
3617,2022-06-05,Lupe del Baró,Cliente
3618,2023-09-09,Cayetano Eric Vargas Cabo,Testigo
3619,2023-11-13,Encarna Farré,Cliente
3620,2023-06-04,Baudelio Garriga-Mercader,Cliente
3621,2024-05-02,Rosa María Adán Aguilera,Testigo
3622,2024-02-14,Donato del Pedro,Testigo
3623,2025-01-20,Yésica Rios Sevillano,Abogado
3624,2021-03-05,Odalis Pavón Beltrán,Testigo
3625,2022-08-26,Dionisia Ochoa Solera,Testigo
3626,2022-03-22,Chelo Balaguer Fernandez,Abogado
3627,2022-01-29,Baudelio Arregui-Casado,Testigo
3628,2022-04-08,Amanda Reguera-Quevedo,Cliente
3629,2023-06-27,Nicolás Coloma Bas,Abogado
3630,2023-08-10,Leandra Pagès Rosado,Testigo
3631,2024-06-14,Pía Egea Guitart,Testigo
3632,2023-09-24,Iker Sarabia Abad,Cliente
3633,2021-05-05,Reyes Amaro Roig Mariño,Cliente
3634,2021-05-13,Rosario Salom Vilaplana,Abogado
3635,2022-07-17,Rita Tejada Dueñas,Testigo
3636,2023-09-21,Ramiro Moreno Oliver Conesa,Testigo
3637,2023-03-29,Leonor Nadia Heredia Santamaría,Abogado
3638,2024-09-01,Andrea Calvo-Escolano,Testigo
3639,2024-01-25,Ale Melero Enríquez,Cliente
3640,2023-09-10,Mohamed Pérez Mora,Testigo
3641,2022-03-18,Hilario Echevarría Oller,Testigo
3642,2024-03-03,Curro Jerónimo Fortuny Doménech,Testigo
3643,2023-11-25,Aureliano de Duarte,Abogado
3644,2024-04-14,Ismael Folch,Cliente
3645,2022-05-28,Pili Ávila Ojeda,Testigo
3646,2023-06-06,Sol Clotilde Ojeda Alvarado,Abogado
3647,2023-08-13,Fabiola Rodrigo Ferrer,Cliente
3648,2023-12-05,Clotilde Berenguer Oliva,Cliente
3649,2022-01-27,Heriberto Martin-Olmo,Cliente
3650,2023-12-02,Mohamed Bernat Álamo,Cliente
3651,2024-03-01,Eladio del Ávila,Testigo
3652,2023-08-05,Artemio Polo Rico,Testigo
3653,2025-02-10,José Luis Portero Silva,Abogado
3654,2022-02-23,Nicanor de Casals,Cliente
3655,2024-04-26,Modesta del Cañas,Cliente
3656,2023-06-16,Guadalupe del Padilla,Testigo
3657,2021-08-22,Juliana Borrego Barrios,Cliente
3658,2023-01-23,Lázaro del Ríos,Abogado
3659,2024-11-08,Jennifer Bonet Belda,Testigo
3660,2023-07-18,Luis Miguel Cornejo,Testigo
3661,2021-07-08,Matilde Arellano Cerezo,Testigo
3662,2023-07-11,Samanta Torrecilla Alsina,Abogado
3663,2024-03-15,Azeneth de Llamas,Testigo
3664,2024-09-26,Severiano Posada Vicente,Testigo
3665,2024-01-29,María Dolores Fajardo Reyes,Testigo
3666,2023-04-03,Amor Valero Crespo,Abogado
3667,2023-08-14,Lázaro Gargallo Bayona,Cliente
3668,2022-08-14,Cintia Herrero Talavera,Abogado
3669,2023-05-20,Amando Bernardino Esparza Galán,Testigo
3670,2024-09-13,Xavier Dueñas Priego,Testigo
3671,2023-03-02,María Carmen Pedro,Cliente
3672,2023-09-24,Feliciana Roldan Alarcón,Cliente
3673,2023-01-21,Víctor Fabra Solera,Abogado
3674,2023-07-04,Rómulo Ibarra Oller,Abogado
3675,2021-10-13,Flora Elvira Valero Quintanilla,Testigo
3676,2024-04-06,Maximiano Gras Angulo,Abogado
3677,2024-11-04,Narciso Leocadio Ribes Soria,Abogado
3678,2024-04-17,Nerea Landa Balaguer,Testigo
3679,2022-07-01,Ariel Vall,Testigo
3680,2022-05-29,Candelario de Olmo,Abogado
3681,2024-07-25,Nazaret Gonzalo Arévalo,Testigo
3682,2024-01-01,Juan José Ripoll Galván,Testigo
3683,2024-06-16,Vilma Bonilla Catalá,Cliente
3684,2021-11-19,Javiera Aitana Martínez Rius,Testigo
3685,2024-03-05,Tomasa Vallejo,Testigo
3686,2021-09-20,Yaiza Posada Palomares,Cliente
3687,2022-07-09,Nando Navas Lozano,Cliente
3688,2024-04-14,Benigna Sabater Miralles,Testigo
3689,2024-05-30,José Álamo,Abogado
3690,2022-04-04,Elías Barceló,Abogado
3691,2021-07-16,Eladio Barberá Gómez,Testigo
3692,2022-07-03,Faustino Milla Guardiola,Cliente
3693,2021-12-23,Eugenio Lobo Larrañaga,Testigo
3694,2024-06-23,Teodoro Escolano Rivero,Cliente
3695,2023-12-16,Guiomar Elorza Elorza,Testigo
3696,2021-03-03,Juan Manuel Garmendia Patiño,Testigo
3697,2023-12-25,Mariana Garrido-Quintanilla,Testigo
3698,2023-12-08,Simón Iñiguez Vega,Abogado
3699,2023-10-07,Loida Mendizábal Roma,Abogado
3700,2022-06-13,Candelas Palmer Olivera,Abogado
3701,2023-03-16,Casemiro Alvarado,Testigo
3702,2024-08-01,Jacobo del Granados,Cliente
3703,2024-05-28,Hugo Luque,Abogado
3704,2024-08-30,Josué Fernández Saura,Cliente
3705,2024-03-02,Onofre Casares Aroca,Testigo
3706,2022-06-06,Blas del Arcos,Testigo
3707,2023-06-13,Bonifacio Cervantes,Abogado
3708,2020-11-16,Amparo Cordero Amo,Testigo
3709,2023-06-22,Pascual Palacio-Girón,Cliente
3710,2021-09-05,Lino Solé-Bermejo,Testigo
3711,2024-06-26,Edelmira Mir-Torrecilla,Testigo
3712,2022-12-31,Ricarda Quiroga Ferrera,Cliente
3713,2023-10-14,Wilfredo Casals Beltrán,Cliente
3714,2022-01-03,Nieves Saavedra Cortés,Abogado
3715,2022-07-28,Felisa Palomo Mínguez,Cliente
3716,2024-09-18,Roxana Coll Carrión,Testigo
3717,2021-12-28,Heliodoro Poza Cánovas,Abogado
3718,2024-05-08,Godofredo Cortés Vázquez,Abogado
3719,2024-01-31,Arturo Fabregat,Testigo
3720,2020-10-25,Candelas Moll Cabrera,Testigo
3721,2023-05-04,Celso Jimenez Simó,Cliente
3722,2025-04-25,Bernardita Pía Azcona Ramírez,Cliente
3723,2024-01-20,Inmaculada Plaza Cornejo,Testigo
3724,2021-08-09,María Pilar Murcia Crespo,Abogado
3725,2021-05-16,Hipólito Soria-Cortés,Testigo
3726,2023-08-05,Pilar Gilabert Landa,Testigo
3727,2024-03-18,Alma Escamilla Luna,Testigo
3728,2022-05-01,Hipólito de Rico,Testigo
3729,2022-04-26,Rosalva Purificación Teruel Tomás,Cliente
3730,2025-02-14,Magdalena Feijoo Carbajo,Cliente
3731,2023-12-17,Che Morcillo Zamora,Abogado
3732,2024-09-03,Angelino del Huguet,Abogado
3733,2021-10-04,Amarilis de Calvo,Abogado
3734,2024-01-23,Caridad Real Recio,Abogado
3735,2022-09-29,Jose Ignacio Codina,Testigo
3736,2025-03-01,Norberto Baltasar Esteban Lobo,Testigo
3737,2024-06-02,Alejandro Carreras Mate,Abogado
3738,2022-05-28,Buenaventura Mayoral Mora,Abogado
3739,2023-03-24,Jerónimo Ocaña Gisbert,Cliente
3740,2022-10-05,Áurea Delfina Recio Hernando,Abogado
3741,2022-10-08,Nazaret Oliveras Cerezo,Abogado
3742,2024-11-07,Benjamín Piña Machado,Testigo
3743,2021-07-29,Rosendo Barrios,Abogado
3744,2023-10-25,Tomás Guzman Morán,Abogado
3745,2023-05-29,Áurea Nuria Alba Valdés,Testigo
3746,2022-02-26,Julio Gálvez Fajardo,Cliente
3747,2022-04-08,Inocencio Amat Criado,Testigo
3748,2023-03-16,Elena Hervás Zorrilla,Abogado
3749,2021-02-02,Adalberto Maestre Garcés,Cliente
3750,2022-05-05,Ruperto Trujillo Gimeno,Abogado
3751,2023-11-25,Ligia Viñas,Cliente
3752,2021-09-23,Dalila Borja Alvarez,Abogado
3753,2022-04-24,Amílcar Valerio Palma Coello,Cliente
3754,2024-02-28,Jenny Franch Nebot,Cliente
3755,2024-01-22,Celia Aliaga Puente,Testigo
3756,2022-08-31,Raquel Andres-Anaya,Abogado
3757,2023-02-17,Adalberto Ordóñez,Testigo
3758,2021-11-11,Valentina Alegre,Testigo
3759,2024-03-27,Vanesa Priscila Torrens Santana,Cliente
3760,2023-10-26,Saturnino Agustí-Barrera,Abogado
3761,2023-03-24,Adán Montero Ramis,Abogado
3762,2024-06-07,Carlota Ángel Infante,Cliente
3763,2024-02-14,Encarnita Prats García,Cliente
3764,2022-12-26,Jordán Miranda Godoy,Cliente
3765,2021-06-06,Celestina Girona Martí,Cliente
3766,2022-01-03,Amancio Carmona Farré,Testigo
3767,2024-02-05,Bernardo Cabello Frutos,Testigo
3768,2022-10-19,Lourdes Pascual Sales,Abogado
3769,2020-10-06,Marisela Jordá,Cliente
3770,2023-12-19,Alfredo Máximo Miró Álvarez,Cliente
3771,2023-08-30,Flavia Silva Salamanca,Abogado
3772,2024-10-22,Nadia Carranza Tormo,Testigo
3773,2023-09-06,Dulce María Del Carmen Carrera Arregui,Abogado
3774,2024-12-30,Gonzalo Goñi Quintanilla,Testigo
3775,2022-06-20,Eulalia Ramón Cornejo,Abogado
3776,2023-04-12,Mercedes Noelia Reyes Puga,Abogado
3777,2023-10-07,Anabel Torrens Morell,Cliente
3778,2023-10-10,Samuel Sobrino Cortés,Cliente
3779,2021-01-21,Bernabé de Gimenez,Testigo
3780,2023-07-20,Cruz Garzón Seguí,Testigo
3781,2023-09-09,Amada de Lamas,Cliente
3782,2024-06-15,Carmelita Roig Cabello,Abogado
3783,2023-05-06,Azucena Macías Benet,Testigo
3784,2023-08-13,Damián Mulet Martorell,Cliente
3785,2023-05-31,Antonia Cuesta Gutiérrez,Cliente
3786,2023-04-01,Édgar Marquez Cardona,Testigo
3787,2023-09-03,Juanito Rodríguez Cervantes,Cliente
3788,2024-04-18,Florencio Villegas-Lucas,Cliente
3789,2024-11-17,Rogelio de Donaire,Abogado
3790,2023-12-11,Melania Alemany Ugarte,Testigo
3791,2023-12-13,Buenaventura Almeida Fortuny,Testigo
3792,2024-01-27,María José Villalonga Guerrero,Testigo
3793,2022-11-02,Mohamed Nadal Valbuena,Cliente
3794,2024-03-27,Jovita Vicens Acuña,Abogado
3795,2023-06-24,Vilma Cerdá Castell,Testigo
3796,2023-07-05,Jonatan Pelayo-Milla,Cliente
3797,2021-08-28,Adelina Muñoz Ordóñez,Abogado
3798,2023-05-27,Tecla Pozuelo Ledesma,Cliente
3799,2021-06-03,Cándido Fábregas Guardiola,Abogado
3800,2024-01-05,Hilda Carvajal,Testigo
3801,2024-06-10,Albina Carro Revilla,Testigo
3802,2023-08-02,Calixto Cleto Hernández Muñoz,Testigo
3803,2023-09-19,Zaira Rubio Bru,Testigo
3804,2024-09-05,Visitación Borja Carrasco,Abogado
3805,2024-06-04,Teo de Morera,Abogado
3806,2024-04-23,Emelina Leire Benavente Pinto,Testigo
3807,2024-06-25,Juan Manuel Perera Montenegro,Abogado
3808,2024-07-29,Bonifacio Monreal Nevado,Abogado
3809,2023-04-17,Edelmira Bartolomé Millán,Abogado
3810,2023-09-27,Marcos de Anaya,Cliente
3811,2023-03-17,Octavia Amigó Agustí,Cliente
3812,2020-12-03,Florentino Emigdio Clemente Posada,Cliente
3813,2024-08-26,Otilia del Arana,Abogado
3814,2024-11-17,Julieta Pastora Lerma Bastida,Testigo
3815,2023-06-14,Isaías Montoya Castellanos,Testigo
3816,2021-04-19,Paca Sanjuan Amigó,Testigo
3817,2024-02-12,Albano Macías Prieto,Abogado
3818,2024-05-16,Matías Salinas Uría,Testigo
3819,2023-01-29,Rafa del Bárcena,Cliente
3820,2023-11-13,Rita Villena Andreu,Cliente
3821,2022-01-28,Cipriano Heliodoro Yáñez Gutierrez,Testigo
3822,2024-04-27,Francisca Jover Vallés,Testigo
3823,2022-05-10,Liliana Haydée Camino Amigó,Abogado
3824,2024-01-08,Trinidad Mora Llanos,Cliente
3825,2022-10-31,Leandra Acero-Luz,Cliente
3826,2022-12-16,Máximo Nevado,Testigo
3827,2022-05-09,Florinda del Cabrero,Abogado
3828,2023-07-30,Geraldo Nacho Taboada Montes,Abogado
3829,2022-09-17,Cleto Madrid-Rosales,Testigo
3830,2023-03-28,Rafa Pagès Peiró,Abogado
3831,2022-09-22,Gracia Piña-Murcia,Testigo
3832,2022-10-08,Clementina Torres Mendez,Abogado
3833,2024-04-06,Anastasia Rey Alemán,Abogado
3834,2022-01-20,Trinidad Pedrero,Testigo
3835,2024-02-09,Alcides Barba Lamas,Abogado
3836,2021-09-17,Delia Recio Marcos,Abogado
3837,2023-08-23,Victor Manuel Sobrino Velasco,Abogado
3838,2023-02-08,Roberto Murcia Barroso,Cliente
3839,2023-02-05,Felicia Manola Huerta Bastida,Abogado
3840,2020-09-30,Francisco Javier Almazán-Noguera,Testigo
3841,2022-05-18,Octavio Cuenca Ferrando,Cliente
3842,2023-06-02,Esther Soraya Gomila Pla,Abogado
3843,2022-05-31,Delia Vega Tudela,Abogado
3844,2024-06-28,Desiderio Sáenz Gaya,Abogado
3845,2023-05-10,Conrado Guzman,Cliente
3846,2022-08-29,Silvio del Ruiz,Testigo
3847,2022-10-26,Elisa Santiago Bonet,Abogado
3848,2023-02-04,Celestina Perera Millán,Abogado
3849,2023-11-16,Domingo Ramos Maza,Cliente
3850,2024-11-11,Juan Francisco Palomino Campoy,Abogado
3851,2020-11-07,Cristian Acero Caro,Testigo
3852,2022-08-23,Hipólito Rivera Grande,Abogado
3853,2021-12-24,Dimas Lerma Plaza,Abogado
3854,2021-09-13,Marco Llanos Mesa,Abogado
3855,2023-11-19,Miguel Arcos Garay,Abogado
3856,2022-02-23,Fausto Beltran Hervia,Testigo
3857,2022-08-17,Estefanía Múñiz Iñiguez,Testigo
3858,2023-09-19,Leonor Rico Morera,Abogado
3859,2024-02-26,Santos Morales,Abogado
3860,2021-11-17,María Carmen Cerro,Testigo
3861,2022-11-25,Soraya Luján Barros,Cliente
3862,2024-04-21,Leyre Peral Cuadrado,Cliente
3863,2023-12-13,Catalina Antúnez Adadia,Abogado
3864,2023-12-27,Ulises Farré Cardona,Cliente
3865,2023-05-10,Ofelia de Vera,Testigo
3866,2023-09-04,Ángeles Mur Bernad,Abogado
3867,2023-12-28,Geraldo Antón Suarez,Testigo
3868,2023-12-16,Cleto Llamas-Adán,Testigo
3869,2024-02-08,Belén Polo Gras,Cliente
3870,2022-04-15,Judith Maribel Iglesia Valcárcel,Cliente
3871,2022-12-22,Graciano Poza,Abogado
3872,2022-02-15,Noelia de Vera,Testigo
3873,2024-01-18,Pastor Tadeo Seco Olivares,Cliente
3874,2022-11-04,Natalia Losa,Cliente
3875,2021-04-10,Cirino Peña Luz,Cliente
3876,2022-09-27,Yéssica Sebastián-Simó,Abogado
3877,2024-07-14,Nazario del Cabello,Testigo
3878,2022-05-17,Rocío Encarnacion Trillo Velázquez,Cliente
3879,2022-02-24,Paulina Requena Portillo,Testigo
3880,2024-02-12,Edelmiro Vara Maza,Abogado
3881,2024-02-09,Eva María Sanz,Testigo
3882,2022-02-20,Estela Pedrosa Seguí,Abogado
3883,2022-08-17,Rico Aristides Lledó Corominas,Abogado
3884,2024-12-17,Berta Bustos Gaya,Cliente
3885,2025-02-13,Plácido Cobos,Cliente
3886,2022-07-09,María Manuela Verdú Morales,Cliente
3887,2022-08-09,Ciríaco Giménez-Barranco,Testigo
3888,2024-02-23,Gastón Huertas Atienza,Testigo
3889,2024-11-08,Melisa Muñoz Romeu,Cliente
3890,2024-07-26,Roque Domínguez Morante,Abogado
3891,2020-12-27,Esther Alberola,Cliente
3892,2024-08-20,Julián Eric Alcalá Salas,Cliente
3893,2021-09-27,Juan Emiliano Pujadas Clavero,Cliente
3894,2024-03-10,Adolfo Lopez Cuervo,Testigo
3895,2024-02-07,Maribel Gras Pareja,Cliente
3896,2020-11-19,Feliciana Villalobos Rueda,Testigo
3897,2024-12-18,Yolanda Rojas-Guillen,Testigo
3898,2021-12-12,Febe Lupita Machado Marí,Cliente
3899,2025-02-27,Marco Franch Cal,Cliente
3900,2021-03-15,Nicolás Yuste Alfaro,Cliente
3901,2022-02-01,Marcelino Segovia Martinez,Abogado
3902,2024-09-14,Jennifer Ibarra Barberá,Cliente
3903,2023-02-23,Tatiana Olmedo Quirós,Testigo
3904,2023-09-09,Marcia Pinilla Cabrera,Abogado
3905,2023-07-12,Raúl Crespi-Navas,Abogado
3906,2024-05-07,Teo Galan Castejón,Abogado
3907,2021-01-04,Cintia del Rivera,Abogado
3908,2023-08-19,Berta Ricart-Jerez,Testigo
3909,2024-03-11,Patricio Arribas-Aguado,Cliente
3910,2022-06-15,Dorotea Comas-Arranz,Abogado
3911,2024-08-06,Ruperto Sanz-Otero,Cliente
3912,2023-04-20,José Luis Xavier Murcia Vicente,Testigo
3913,2024-08-22,Cristian Verdugo Manuel,Cliente
3914,2023-03-31,África de Albero,Abogado
3915,2024-03-27,Marisol Huerta Mancebo,Abogado
3916,2021-03-27,Eva de Cobo,Cliente
3917,2024-02-09,Vilma Borrás,Abogado
3918,2024-02-26,Petrona Bello,Cliente
3919,2024-06-10,Purificación Giner Morcillo,Testigo
3920,2021-09-25,Galo Sobrino Ros,Abogado
3921,2022-09-06,Herminia Company Rodríguez,Testigo
3922,2022-12-09,Manuela Morante-Moraleda,Cliente
3923,2022-04-17,Regina Iriarte Robles,Abogado
3924,2022-07-20,Lisandro Canet Ortuño,Cliente
3925,2022-03-06,Moisés Espejo,Testigo
3926,2022-06-14,Fátima Mendoza,Cliente
3927,2022-06-30,Emilia Sanchez Roig,Testigo
3928,2023-01-29,Rolando Arévalo Morell,Abogado
3929,2021-10-16,Encarnita Simó Cañizares,Cliente
3930,2022-09-20,Aureliano de Ortega,Cliente
3931,2024-06-08,Dimas Peñas Recio,Testigo
3932,2021-01-13,Marcelo Velasco Prieto,Testigo
3933,2023-12-01,Emiliana Pavón Saez,Testigo
3934,2023-02-06,Benigno del Diego,Testigo
3935,2023-02-28,Fabiola Egea Morillo,Testigo
3936,2024-06-25,Carlos Tolosa Egea,Cliente
3937,2022-01-01,Toribio Frías Anaya,Cliente
3938,2023-11-25,Mateo Morán Rosado,Testigo
3939,2024-03-04,Pili Giménez-Figuerola,Testigo
3940,2020-06-19,Reyes Ana Belén Cardona Adadia,Cliente
3941,2020-12-18,Dulce Castañeda,Testigo
3942,2023-02-16,Danilo Marcos Sáenz,Testigo
3943,2023-04-11,Saturnina Garcia Abad,Abogado
3944,2022-04-23,Maxi Torrens,Testigo
3945,2024-05-03,Daniel Marti Nuñez,Cliente
3946,2024-05-22,Loreto de Cuenca,Cliente
3947,2024-06-16,Hipólito Gómez Calatayud,Cliente
3948,2022-12-27,Aureliano Cruz Cadenas,Abogado
3949,2023-01-12,Octavia Agustín Mayol,Abogado
3950,2020-06-03,Sara Nogueira Riquelme,Testigo
3951,2024-07-14,Juan Bautista del Badía,Cliente
3952,2024-05-29,Elpidio del Higueras,Testigo
3953,2022-09-08,Odalys Llanos Nevado,Testigo
3954,2020-10-28,Casandra de Martínez,Cliente
3955,2021-11-10,Baltasar Gallart Aguirre,Abogado
3956,2024-03-02,Tadeo Alba Pedraza,Abogado
3957,2021-03-24,Amarilis Planas Alba,Cliente
3958,2022-07-22,Tecla Ayuso Camacho,Abogado
3959,2021-03-15,Rosa Daniela Nebot Pavón,Cliente
3960,2022-06-26,América Ferrer Gómez,Abogado
3961,2022-10-29,Domingo Tirado Hidalgo,Abogado
3962,2024-02-16,Iker Múgica Soriano,Cliente
3963,2024-04-16,Pastor Carreño Gutiérrez,Cliente
3964,2021-09-05,Lucas de Chacón,Testigo
3965,2024-10-03,Alondra de Jáuregui,Abogado
3966,2024-05-26,Dulce Marisela Castell Abril,Cliente
3967,2023-09-02,Carmela Lledó Castelló,Abogado
3968,2022-07-01,Noa Hervás Madrigal,Testigo
3969,2024-08-02,Domitila Baró Pedrosa,Abogado
3970,2023-05-09,Emiliano Pacheco Tejero,Testigo
3971,2024-11-02,Cristian Pozo Vega,Cliente
3972,2023-09-04,María Ángeles África Ros Ríos,Abogado
3973,2024-09-21,Leonor de Clemente,Testigo
3974,2021-10-14,Carlota Seguí Muñoz,Abogado
3975,2023-07-22,Daniela Lluch Aguiló,Cliente
3976,2023-10-22,Rolando Jonatan Calderón Querol,Testigo
3977,2023-03-13,Seve Heredia Borrego,Abogado
3978,2023-07-04,Hernando Miralles Cordero,Abogado
3979,2022-08-18,Nélida Linares Rodríguez,Cliente
3980,2023-10-29,Eutropio Manrique Castell,Testigo
3981,2023-02-17,Ema Llopis Adadia,Testigo
3982,2024-01-12,Elisa Bilbao Daza,Cliente
3983,2023-10-13,Primitivo Roda,Testigo
